,Word,Mouth,Body,Head,Shoulder,Eyegaze,Eyebrow,Eyelids,Hand
1349,mở_cửa,mở_cửa,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hamextfingerl,hampalml,hamtouch,hamparbegin,hamreplace,hamextfingerr,hambetween,hamextfingeror,hampalml,hamparend,hamclose"
1350,mô_hình,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger2345,hamthumbopenmod,hambetween,hamfinger2345,hamfingerbendmod,hamthumbopenmod,hamextfingero,hambetween,hamextfingerl,hampalmd,hamplus,hamflathand,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hamfingertip,hamtouch,hamparend,hamparbegin,hamparbegin,hammoveo,hamsmallmod,hammover,hamsmallmod,hamarcl,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hammoveo,hamsmallmod,hammover,hamsmallmod,hamarcl,hamparend,hamplus,hamnomotion,hamparend"
1351,mô_hình_phóng_to,,,,,AD,RB,BB,"hamfist,hamthumbopenmod,hamextfingeru,hampalmd,hamshoulders,hamreplace,hamfinger23,hamthumbopenmod,hambetween,hamfinger23,hamthumbopenmod,hamfingerhookmod"
1352,mô_hình_thu_nhỏ,,,,,AD,RB,BB,"hamfinger23,hamthumbopenmod,hambetween,hamfinger23,hamthumbopenmod,hamfingerhookmod,hamextfingeru,hampalmd,hamshoulders,hamreplace,hamfist,hamthumbopenmod"
1353,mồ_hôi,,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hambetween,hamfinger2,hamthumbacrossmod,hamfingerhookmod,hamextfingerl,hampalmd,hamlrat,hamforehead,hammover,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerd,hambetween,hamextfingero,hamchest,hamlrat,hamparend"
1354,mobile,,,,,AD,RB,BB,"hampinchall,hamextfingero,hampalmul,hambetween,hampalmu,hamshoulders,hamlrat"
1355,mobilehold,,,,,AD,RB,BB,"hampinchall,hamextfingero,hampalmul,hambetween,hampalmu,hamchest,hamlrat,hammoveor,hamsmallmod"
1356,modern,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamparbegin,hamextfingerdl,hampalml,hamplus,hamextfingerr,hampalmr,hamparend,hamparbegin,hampalm,hamplus,hamfingerbase,hamindexfinger,hamparend,hamtouch,hamparbegin,hammoveu,hamreplace,hamextfingerul,hampalml,hamparend,hamrepeatfromstart"
1357,mới,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hampinchall,hamfingerstraightmod,hambetween,hamflathand,hamplus,hamflathand,hamparend,hamparbegin,hamextfingerl,hambetween,hamextfingeru,hampalml,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hamchest,hamclose,hamplus,hamchest,hamparend,hamreplace,hamparbegin,hamextfingerr,hambetween,hamextfingeru,hampalml,hambetween,hampalmur,hamplus,hamnomotion,hamparend,hamparbegin,hamshoulders,hamlrat,hamplus,hamchest,hamparend"
1358,mỗi_năm,mỗi_năm,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamparbegin,hamextfingerl,hampalmdl,hamplus,hamextfingerr,hampalmdr,hamparend,hamtouch,hamchest,hamcirclel,hamrepeatfromstart"
1359,molly,mO:,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumbacrossmod,hamextfingerul,hampalmr,hamhead,hamlrbeside,hambetween,hamhead,hamclose,hamparbegin,hammoved,hamsmallmod,hamarcr,hamsmallmod,hamreplace,hamextfingeru,hambetween,hamextfingero,hampalmu,hamparend,hamshoulders"
1360,môn_âm_nhạc,môn_âm_nhạc,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingerl,hampalmdl,hammoveu,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend,hamparbegin,hammovel,hamsmallmod,hamarcd,hammover,hamarcd,hamplus,hamnomotion,hamparend,hamrepeatfromstart"
1361,môn_đạo_đức,môn_đạo_đức,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamindexfinger,hamfingerhookmod,hamextfingeru,hambetween,hamextfingerl,hampalmd,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend,hamparbegin,hammovei,hamsmallmod,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamrepeatfromstart"
1362,môn_học,môn_học,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingeru,hampalmu,hammoveu,hammoveu,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend"
1363,môn_kỹ_thuật,môn_kỹ_thuật,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamfinger23spread,hammiddlefinger,hamfingerstraightmod,hamextfingeru,hampalml,hamplus,hamreplace,hamflathand,hamextfingeru,hampalmr,hamparend,hamparbegin,hammoveo,hamplus,hamnomotion,hamparend,hamparbegin,hampalm,hamplus,hamfingertip,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamreplace,hamfinger23spread,hammiddlefinger,hamfingerstraightmod,hamextfingero,hampalml,hamplus,hamnomotion,hamparend,hamparbegin,hampalm,hamplus,hamfingertip,hammiddlefinger,hamparend,hamtouch"
1364,môn_mỹ_thuật,môn_mỹ thuật,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hampinky,hamextfingeru,hampalmd,hammoveo,hamsmallmod,hammoveu,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend,hamparbegin,hammoved,hamlargemod,hamwavy,hamplus,hamnomotion,hamparend"
1365,môn_thể_dục,môn_thể_dục,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamflathand,hamthumboutmod,hamextfingerr,hambetween,hamextfingeru,hampalmu,hamplus,hamreplace,hamflathand,hamthumboutmod,hamextfingerl,hambetween,hamextfingeru,hampalmu,hamparend,hamparbegin,hamparbegin,hammoveu,hammover,hamlargemod,hammover,hamlargemod,hammovei,hamparend,hamplus,hamparbegin,hammoveu,hammoveu,hamsmallmod,hammovel,hamlargemod,hammovel,hamlargemod,hammovei,hamparend,hamparend,hamparbegin,hamreplace,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingerl,hampalmd,hammovel,hamlargemod,hammoved,hamsmallmod,hammovel,hamsmallmod,hamparend"
1366,môn_thủ_công,môn_thủ_công,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamreplace,hampinchall,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingeru,hampalmr,hamparend,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamshoulders,hammover,hamsmallmod,hamreplace,hampinchall,hamparbegin,hamextfingeru,hampalml,hamplus,hamextfingero,hampalmr,hamparend,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend"
1367,môn_tiếng_việt,môn_tiếng_việt,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hammoveu,hammovei,hamsmallmod,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger23spread,hamthumbacrossmod,hamextfingeru,hampalmd,hammoveo,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoved,hamarcl,hammoved,hamarcr,hamplus,hamnomotion,hamparend"
1368,môn_toán,môn_toán,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingero,hampalmu,hammoveo,hamsmallmod,hammover,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hammovei,hamparend,hamparend,hamparbegin,hamparbegin,hammovel,hamarcd,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerl,hambetween,hamextfingero,hampalmu,hamparend,hamplus,hamnomotion,hamparend"
1369,môn_tự_nhiên_xã_hội,môn_tự_nhiên_xã_hội,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hamthumbopenmod,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamplus,hamfingerpad,hammiddlefinger,hamparend,hamtouch,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hamextfingero,hampalmd,hammovei,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger23spread,hamthumbacrossmod,hammiddlefinger,hamringfinger,hampinky,hamextfingeru,hampalmd,hammoveu,hamsmallmod,hammover,hamparend,hamplus,hamparbegin,hamreplace,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovel,hamlargemod,hammovei,hamlargemod,hamparend,hamparend,hamparbegin,hammoved,hamwavy,hamplus,hamnomotion,hamparend,hamreplace,hamfinger2345,hamthumboutmod,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingeror,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hampalm,hamparend,hamtouch,hamreplace,hamfist,hamthumboutmod,hamextfingero,hampalml,hamseqbegin,hamtouch,hamfingermidjoint,hammiddlefinger,hamseqend"
1370,monday,,,,,AD,RB,BB,"hamparbegin,hamfinger2345,hamthumboutmod,hamthumb,hamfingerhookmod,hampinky,hamfingerhookmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerul,hampalmd,hamplus,hamextfingeror,hampalmur,hamparend,hamparbegin,hampalm,hamplus,hamfingernail,hamindexfinger,hammiddlefinger,hamringfinger,hamparend,hamtouch,hammoveur,hamsmallmod,hamrepeatfromstart"
1371,money,,,,,AD,RB,BB,"hamparbegin,hampinchall,hamfingerstraightmod,hamplus,hamfinger2345,hamparend,hamparbegin,hamextfingerl,hampalmu,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamtouch,hammoveur,hamrepeatfromstart"
1372,monkey,ki:,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumbopenmod,hamfingerbendmod,hambetween,hamfinger2345,hamthumboutmod,hamextfingerl,hambetween,hamextfingerdl,hampalmdl,hambetween,hampalmu,hamshoulders,hamlrbeside,hambetween,hamchest,hamlrat,hamclose,hamnodding"
1373,monster,L07,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamfingerbendmod,hambetween,hamfinger2345,hamthumboutmod,hamextfingero,hampalmd,hamheadtop,hamlrbeside,hambetween,hamhead,hamlrat,hammoved,hamsmallmod,hamrepeatfromstart"
1374,moon,L06,,,,AD,RB,BB,"hampinch12,hamfingerstraightmod,hamextfingeru,hambetween,hamextfingerul,hampalmr,hambetween,hampalmdr,hamheadtop,hambetween,hamheadtop,hamlrbeside,hamparbegin,hammoved,hamarcr,hamreplace,hampinch12,hamextfingeror,hampalml,hamparend"
1375,moon_round,mun,,,,AD,RB,BB,"hampinch12open,hamextfingeru,hambetween,hamextfingerul,hampalmd,hamhead,hamlrat,hamparbegin,hammovel,hamsmallmod,hamarcu,hamslow,hamreplace,hamextfingerl,hampalmd,hamlrat,hamshouldertop,hamparend"
1376,more,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamparbegin,hamextfingerl,hampalml,hamplus,hamextfingerr,hampalmr,hamparend,hamparbegin,hamindexfinger,hammiddlefinger,hamringfinger,hampinky,hamfingernail,hamplus,hamindexfinger,hammiddlefinger,hamringfinger,hampinky,hamfingernail,hamparend,hamtouch,hamchest,hamparbegin,hamreplace,hamextfingero,hampalml,hamparend,hamrepeatfromstart"
1377,một_là,một là,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamparbegin,hamextfingerul,hampalmdr,hamplus,hamextfingerur,hampalmdr,hamparend,hamtouch,hamshoulders,hamclose"
1378,một_lần_nữa,một_lần_nữa,,,,AD,RB,BB,"hamfinger23spread,hamthumbacrossmod,hamextfingero,hambetween,hamextfingerol,hampalml,hamchest,hamclose,hamswinging"
1379,mother,SA:p,,,,AD,RB,BB,"hamparbegin,hamfinger2345,hamthumboutmod,hamthumb,hamfingerhookmod,hampinky,hamfingerhookmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerul,hampalmd,hambetween,hampalmdr,hamplus,hamextfingeror,hampalmur,hamparend,hamparbegin,hamchest,hamlrat,hamplus,hamchest,hamparend,hammovedl,hamsmallmod,hamparbegin,hampinkyside,hamplus,hamfingertip,hamindexfinger,hammiddlefinger,hamringfinger,hamparend,hamtouch,hamrepeatfromstart"
1380,mountain,ma_Unt,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hamextfingerul,hampalmd,hamchest,hamlrat,hammoveul,hamparbegin,hamfingertip,hamindexfinger,hammiddlefinger,hamringfinger,hampinky,hamplus,hamfingertip,hamindexfinger,hammiddlefinger,hamringfinger,hampinky,hamparend,hamtouch,hamhead"
1381,mouse,ma_Us,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingerul,hampalmdl,hambetween,hampalmd,hamnose,hamtwisting,hamsmallmod"
1382,mouse_small,L05,,,,AD,RB,BB,"hamcee12,hamextfingeror,hambetween,hamextfingerr,hampalml,hamshoulders,hambetween,hamchest"
1383,mouse_small,L05,,,,AD,RB,BB,"hamcee12,hamextfingeror,hambetween,hamextfingerr,hampalml,hamshoulders,hambetween,hamchest,hammovedo,hamsmallmod"
1384,move,muv,,,,AD,RB,BB,"hamsymmpar,hamfingerstraightmod,hamfinger2345,hamthumboutmod,hamfingerbendmod,hambetween,hamflathand,hamextfingero,hambetween,hamextfingeror,hampalml,hamparbegin,hamfingertip,hammiddlefinger,hamplus,hamfingertip,hammiddlefinger,hamparend,hamclose,hamstomach,hammovel"
1385,mũ,mũ,,,,AD,RB,BB,"hamnondominant,hamextfingerul,hampalmd,hamheadtop,hamparbegin,hammover,hamsmallmod,hamreplace,hamextfingerl,hambetween,hamextfingerul,hampalmd,hammovei,hammovei,hammoveu,hamsmallmod,hamparend,hammoved,hamsmallmod"
1386,mũ_lưỡi_trai,mũ_lưỡi_trai,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamceeall,hamfingerstraightmod,hamextfingerul,hampalmd,hamplus,hamflathand,hamfingerbendmod,hambetween,hamflathand,hamthumbopenmod,hamextfingerr,hampalmd,hamparend,hamparbegin,hamparbegin,hammoveu,hamlargemod,hammoveu,hamlargemod,hammovei,hammovel,hamsmallmod,hammovel,hamsmallmod,hamparend,hamplus,hamparbegin,hammoveu,hamlargemod,hammoveu,hammoveu,hammovei,hammovei,hammover,hamparend,hamparend,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hammoved,hamsmallmod,hamparend,hamplus,hammoved,hamsmallmod,hamparend"
1387,mưa,mưa,,,,AD,RB,BB,"hampinchall,hamextfingero,hambetween,hamextfingerol,hampalmd,hamheadtop,hamlrat,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hammoved,hammoved,hamparend,hamrepeatfromstart"
1388,mùa_đông,mùa_đông,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampinkyside,hamparend,hamtouch,hamparbegin,hammovei,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalml,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingeru,hampalml,hammovei,hammoveu,hammoved,hamsmallmod,hamparend,hamplus,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingeru,hampalmr,hammovei,hamlargemod,hammovel,hammoveu,hamparend,hamparend,hammovel,hamsmallmod,hammover,hamsmallmod,hamrepeatfromstart"
1389,mùa_hè,mùa_hè,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampinkyside,hamparend,hamtouch,hamparbegin,hammovei,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalml,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hammoveu,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamnodding,hamplus,hamnomotion,hamparend"
1390,mưa_phùn,mưa_phùn,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamfinger2345,hamthumboutmod,hamextfingerl,hampalmd,hamplus,hamflathand,hamextfingeru,hampalmr,hamparend,hamparbegin,hamparbegin,hammovel,hammovel,hammovei,hamsmallmod,hamparend,hamplus,hamparbegin,hammoveu,hammoveu,hammovei,hamparend,hamparend,hamparbegin,hamparbegin,hamfingerplay,hammoveu,hamlargemod,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend"
1391,mưa_rào,mưa_rào,,,,AD,RB,BB,"hampinchall,hamextfingero,hambetween,hamextfingerol,hampalmd,hamheadtop,hamlrat,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hammoved,hamlargemod,hamparend,hamrepeatfromstart,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerl,hampalml,hamhead,hamlrat,hamclose,hamparbegin,hammovedl,hamlargemod,hammovedl,hammover,hamsmallmod,hammoved,hamsmallmod,hamparend,hamrepeatfromstart"
1392,mùa_thu,mùa_thu,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampinkyside,hamparend,hamtouch,hamparbegin,hammovei,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalml,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamflathand,hamextfingeru,hampalml,hammovei,hammoveu,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hammoved,hamlargemod,hammoved,hamlargemod,hammovei,hamlargemod,hammovel,hamlargemod,hamparend,hamparend,hamparbegin,hamparbegin,hamtwisting,hammoved,hammoved,hamparend,hamplus,hamnomotion,hamparend"
1393,mua_vé,mua_vé,,,,AD,RB,BB,"hamsymmlr,hampinchall,hamfingerstraightmod,hamextfingerol,hambetween,hamextfingero,hampalml,hamseqbegin,hamtouch,hamfingertip,hammiddlefinger,hamseqend,hamparbegin,hamparbegin,hamreplace,hampinchall,hamfingerstraightmod,hambetween,hamcee12,hamextfingerol,hambetween,hamextfingeru,hampalml,hammoveu,hammoveo,hamparend,hamplus,hamnomotion,hamparend,hamreplace,hamcee12,hamextfingerol,hambetween,hamextfingero,hampalml,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamshoulders,hammover"
1394,mùa_xuân,mùa_xuân,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamparbegin,hamextfingero,hampalml,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hampinkyside,hamparend,hamtouch,hamparbegin,hammovei,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamextfingerl,hampalml,hammover,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hampinchall,hamextfingero,hampalmu,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2345,hamthumbopenmod,hambetween,hamfinger2345,hamthumboutmod,hamextfingeruo,hampalmu,hammoveu,hamparend,hamplus,hamnomotion,hamparend"
1395,mục_tiêu,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumbacrossmod,hamparbegin,hamextfingerl,hambetween,hamextfingero,hampalmd,hamplus,hamextfingeru,hampalmr,hamparend,hamfingerpad,hamtouch"
1396,mug,ma_I,,,,AD,RB,BB,"hamfist,hamthumbacrossmod,hamextfingerol,hampalml,hamneck,hamlrat,hambetween,hamneck,hamclose,hamparbegin,hammoveu,hamsmallmod,hamreplace,hamextfingerl,hambetween,hamextfingerul,hampalmd,hamparend"
1397,mùi_thối,,,,,AD,RB,BB,"hampinchall,hamfingerstraightmod,hamextfingeru,hambetween,hamextfingerl,hampalmdl,hamnose,hammoved"
1398,mùi_thơm,,,,,AD,RB,BB,"hampinchall,hamfingerstraightmod,hamextfingeru,hambetween,hamextfingerl,hampalmdl,hamnose"
1399,mum,SA:p,,,,AD,RB,BB,"hamparbegin,hamflathand,hambetween,hamfinger2345,hamthumboutmod,hamthumb,hamfingerhookmod,hampinky,hamfingerhookmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingeror,hampalmu,hambetween,hampalmur,hamparend,hamparbegin,hamshoulders,hamlrat,hamplus,hamchest,hamparend,hammovedi,hamsmallmod,hamparbegin,hampalm,hamplus,hamfingertip,hamindexfinger,hammiddlefinger,hamringfinger,hamparend,hamtouch,hamrepeatfromstart"
